year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,1,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4484,605,244.6,19.38,164.47,2,174.55,19,3,44642,20779,1488,5555,133,16687
2020,1,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",125,25,11.15,0.14,8.3,0,5.4,1,0,985,380,31,252,0,322
2020,1,AA,American Airlines Inc.,MLB,"Melbourne, FL: Melbourne International",25,4,2.43,0,0.09,0,1.48,0,0,365,203,0,11,0,151
2020,1,AA,American Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",50,16,8.91,0.64,1.83,0.34,4.28,0,0,1792,1043,90,109,34,516
2020,1,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",408,64,31.63,0,11.63,1,19.74,4,0,3127,1764,0,363,25,975
2020,1,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",506,81,32.77,2.21,23.77,0,22.24,7,1,4876,1899,226,1045,0,1706
2020,1,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",38,5,2.23,0,1.77,0,1,0,0,166,62,0,51,0,53
2020,1,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",31,5,0.95,0,1.64,0,2.41,0,0,204,62,0,70,0,72
2020,1,AA,American Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",83,14,6.9,0,1.88,0,5.21,0,0,612,307,0,45,0,260
2020,1,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",164,20,8.99,0.2,6.45,0,4.35,0,0,838,325,13,245,0,255
2020,1,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",154,29,11.87,1.47,6.6,0,9.06,4,0,1467,459,58,296,0,654
2020,1,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",134,19,10.4,0,2.91,0,5.69,1,0,906,502,0,98,0,306
2020,1,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",325,48,20.11,3.26,5.14,0,19.49,2,2,2725,1294,289,112,0,1030
2020,1,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4646,511,177.77,11.06,158.69,0.57,162.91,139,13,39914,16861,3344,7072,16,12621
2020,1,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",182,24,11.31,0.26,3.66,0,8.77,0,0,1144,506,52,147,0,439
2020,1,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",540,67,22.65,2.57,22.85,0,18.93,3,0,2758,948,97,698,0,1015
2020,1,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",230,37,12.55,1.4,15.73,0,7.32,2,1,1298,465,71,472,0,290
2020,1,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",3416,520,193.24,11.14,139.97,1.75,173.9,16,8,46462,21468,1130,5115,51,18698
2020,1,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5161,651,224.62,15.76,199.5,1.72,209.4,29,5,55426,28256,1217,6155,48,19750
2020,1,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",434,49,19.19,0.57,9.29,0,19.95,4,0,2489,1097,30,306,0,1056
2020,1,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",34,6,0.38,0,1.07,0,4.55,0,0,307,22,0,63,0,222
2020,1,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",147,25,6.76,1.34,8.02,1,7.88,3,0,1243,329,30,338,132,414
2020,1,AA,American Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",127,18,6.84,0,7.15,0,4.01,0,0,1154,423,0,147,0,584
2020,1,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",67,7,4.33,0,1,0,1.67,0,0,581,376,0,34,0,171
2020,1,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",872,96,35.23,3.94,15.73,0,41.1,3,0,5850,2210,252,563,0,2825
2020,1,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",184,40,15.77,0.32,14.93,0,8.98,1,0,1706,1007,8,326,0,365
2020,1,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",207,22,10.17,0.79,5.59,0,5.45,1,1,1045,427,85,149,0,384
2020,1,AA,American Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",47,5,3.94,0.7,0.36,0,0,0,0,178,156,14,8,0,0
2020,1,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",543,108,37.83,6,32.68,0,31.5,4,0,5698,1809,333,1201,0,2355
2020,1,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",754,108,44,5.27,27.18,1,30.55,6,2,5599,2240,566,885,17,1891
2020,1,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",650,104,40.92,8.03,15.79,0.07,39.19,6,3,5115,2128,612,615,5,1755
2020,1,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",43,9,1.74,0,0.19,0,7.07,1,0,631,75,0,14,0,542
2020,1,AA,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",40,2,0.19,0,1,0,0.81,0,0,186,30,0,29,0,127
2020,1,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",35,5,2.64,0,2.36,0,0,0,0,393,268,0,125,0,0
2020,1,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",481,98,35.85,1.74,39.93,0,20.47,2,0,4836,1552,340,1301,0,1643
2020,1,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1087,202,63.56,4.52,99.75,0.1,34.08,8,1,12783,4970,366,5429,3,2015
2020,1,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",309,45,16.25,1.26,13.02,0,14.47,2,0,2235,805,54,518,0,858
2020,1,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",395,70,30.1,1.05,16.2,1,21.65,1,2,5070,2476,43,535,56,1960
2020,1,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",393,55,22.75,1.52,13.48,1.43,15.82,3,0,2782,1055,217,454,198,858
2020,1,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",301,54,19.92,1.74,10.18,0.36,21.8,2,0,2885,938,136,328,9,1474
2020,1,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",477,59,28.78,4.67,9.98,0.5,15.07,2,0,3076,1655,271,343,65,742
2020,1,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",29,4,0.86,0,1,0,2.14,0,0,161,29,0,22,0,110
2020,1,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",651,96,40.9,6.81,21.15,0,27.13,12,0,4952,2166,271,640,0,1875
2020,1,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",155,25,16.18,1.3,5.65,0,1.87,0,0,1331,983,38,258,0,52
2020,1,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",71,5,2.26,0,0.74,0.86,1.15,0,0,311,102,0,30,34,145
2020,1,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",113,14,5.73,1.52,2.46,0,4.29,1,0,702,322,40,63,0,277
2020,1,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",1074,175,66.3,3.82,50.61,1,53.27,5,3,8435,3172,224,1801,33,3205
2020,1,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",207,51,22.39,1.31,5.26,0,22.04,4,0,3004,1012,327,140,0,1525
2020,1,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",334,64,23.05,1.87,14.78,0.97,23.33,3,0,3657,1142,176,522,144,1673
2020,1,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",33,10,1.57,0,0.64,0,7.79,0,1,1128,142,0,17,0,969
2020,1,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",57,13,5.16,0,0.71,0,7.13,1,1,530,225,0,20,0,285
2020,1,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",28,3,2,0,1,0,0,1,0,98,83,0,15,0,0
2020,1,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9,2,1,0,1,0,0,0,0,112,84,0,28,0,0
2020,1,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",53,18,4.23,5.15,1.79,0,6.84,3,0,1231,159,314,146,0,612
2020,1,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1189,225,52.86,5.16,63.73,9.19,94.06,25,0,11505,3039,322,2206,282,5656
2020,1,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",36,7,3.81,0,2.41,0,0.77,1,0,282,189,0,76,0,17
2020,1,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",209,49,17.58,1,16.63,0,13.8,1,0,2678,1008,68,623,0,979
2020,1,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",69,10,6.25,0.21,0.81,0,2.74,1,0,413,256,12,35,0,110
2020,1,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",36,7,1.11,0,4.25,0,1.64,0,0,182,30,0,101,0,51
2020,1,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",62,20,6.55,0.06,6.37,0.52,6.5,0,0,842,276,8,231,12,315
2020,1,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",200,34,7.5,0,21.83,0,4.66,2,0,1334,323,0,684,0,327
2020,1,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",62,14,1.11,0.99,4.89,0,7.01,0,0,463,33,18,119,0,293
2020,1,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",149,24,9.72,0,5.69,0,8.59,2,0,1378,836,0,176,0,366
2020,1,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",58,10,0,1,5.76,0,3.24,0,0,501,0,212,148,0,141
2020,1,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60,10,0.25,0,3.52,0,6.22,5,5,510,8,0,171,0,331
2020,1,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",23,3,0,0,3,0,0,0,0,78,0,0,78,0,0
2020,1,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",28,8,4.34,0,2.05,0,1.62,2,0,317,199,0,78,0,40
2020,1,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",155,31,14.32,2,9.93,0,4.75,0,0,1995,1003,208,325,0,459
2020,1,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",145,46,23.39,0,15.33,0,7.28,5,0,2224,1093,0,571,0,560
2020,1,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",95,18,3.49,0.38,9.24,0,4.89,1,0,582,101,20,296,0,165
2020,1,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",31,13,4.56,0,4.85,0,3.58,1,0,888,506,0,153,0,229
2020,1,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",308,48,8.99,0,34.64,1,3.36,1,0,2429,1099,0,1159,17,154
2020,1,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",329,60,25.66,0,15.39,1.04,17.91,2,0,2689,1496,0,450,52,691
2020,1,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",134,30,7.48,0,17.18,0,5.35,0,1,1002,208,0,551,0,243
2020,1,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",79,30,7.99,1.27,9.96,0.52,10.26,0,0,1007,290,36,279,11,391
2020,1,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",277,55,12.66,3.79,33.53,0,5.02,1,3,2564,1067,300,974,0,223
2020,1,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",131,30,8.07,1,16.25,0,4.68,0,0,1072,389,23,477,0,183
2020,1,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",59,10,2.04,0,5.21,0,2.75,0,0,383,65,0,223,0,95
2020,1,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",31,13,3.52,1,3.6,0,4.88,0,0,424,117,47,96,0,164
2020,1,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",394,87,27.56,0.18,42.53,0,16.73,0,2,3951,1831,7,1298,0,815
2020,1,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",357,75,17.14,3.49,21.53,0,32.84,12,7,4013,956,207,723,0,2127
2020,1,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",201,45,11.6,0.26,27.27,0,5.87,0,3,1836,677,7,937,0,215
2020,1,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",185,39,10.72,1.8,12.22,0,14.25,5,4,2184,778,184,405,0,817
2020,1,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",744,135,40.38,1.77,32.92,1.09,58.84,3,1,7694,2841,101,1090,118,3544
2020,1,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1521,306,70.02,3.59,129.45,1.76,101.17,12,2,15811,4899,212,4363,46,6291
2020,1,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",150,35,11.75,0.74,21.67,0,0.84,0,0,1872,1117,74,662,0,19
2020,1,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",61,11,4,1,0.1,0,5.9,2,0,405,116,18,6,0,265
2020,1,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",177,40,9.94,1,23.68,1,4.37,0,1,1949,875,45,677,24,328
2020,1,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",28,9,4,0,4,0,1,0,0,343,140,0,162,0,41
2020,1,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",57,16,7.99,0,4.06,0,3.96,1,0,1302,396,0,184,0,722
2020,1,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",86,21,4.33,0,8.97,0,7.7,1,0,923,287,0,399,0,237
2020,1,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",186,44,7.63,0,13.38,0,22.99,1,0,1895,294,0,490,0,1111
2020,1,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",326,49,9.19,4.31,27.45,0.95,7.1,0,2,2143,687,146,833,21,456
2020,1,AS,Alaska Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",28,8,5.32,0,0.83,0,1.85,0,0,758,634,0,58,0,66
2020,1,AS,Alaska Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",31,7,1.15,0,3.54,0,2.31,2,0,345,33,0,147,0,165
2020,1,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",62,7,0.08,1.1,1.38,0,4.44,1,1,336,5,61,37,0,233
2020,1,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",149,30,3,0,5.94,1.07,20,0,0,1097,95,0,164,24,814
2020,1,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",223,34,11.47,1,13.44,0,8.09,5,1,1589,706,24,514,0,345
2020,1,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",62,10,5.02,0.67,4.31,0,0,1,0,564,392,29,143,0,0
2020,1,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1704,290,60.17,2.51,106.64,0.21,120.46,12,1,15709,4179,279,3248,4,7999
2020,1,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",36,5,2.37,0,2.63,0,0,1,0,145,92,0,53,0,0
2020,1,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",327,54,17.26,1,15.78,0.05,19.91,1,0,2339,810,224,643,3,659
2020,1,AS,Alaska Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",28,9,5.99,0,2.01,0,1,1,0,540,408,0,60,0,72
2020,1,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",62,15,1,0.46,5.46,0,8.08,3,1,1236,30,23,301,0,882
2020,1,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",181,37,13.89,0,10.88,0,12.23,3,0,1866,1084,0,272,0,510
2020,1,AS,Alaska Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",31,5,3.49,0,1.51,0,0,1,0,166,129,0,37,0,0
2020,1,AS,Alaska Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",31,2,2,0,0,0,0,0,0,163,163,0,0,0,0
2020,1,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",701,103,35.12,0.15,21.94,0,45.8,6,0,5448,2003,32,803,0,2610
2020,1,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",55,15,3.85,0,5.87,0,5.28,0,0,494,167,0,163,0,164
2020,1,AS,Alaska Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",28,5,0.76,0,3.24,0,1,0,0,187,58,0,100,0,29
2020,1,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",85,14,5.74,0.84,5.51,0,1.91,1,0,533,214,54,126,0,139
2020,1,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",5562,1325,212.41,23.47,745.38,2.72,341.02,95,7,60204,12663,1773,25354,84,20330
2020,1,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1703,388,69.21,3.09,199.46,0,116.24,19,3,20840,4733,89,8649,0,7369
2020,1,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",85,27,4.51,1.86,8.49,0,12.15,2,2,1051,121,69,291,0,570
2020,1,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",529,85,30.8,0.55,20.42,0.91,32.32,7,0,5052,2164,18,629,65,2176
2020,1,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",124,35,13.84,0.2,6.85,0,14.1,0,0,2028,1109,9,376,0,534
2020,1,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",165,35,9,0.81,10.12,0,15.07,3,0,1862,815,18,317,0,712
2020,1,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",329,55,17.91,0,18.9,0,18.19,7,0,2523,1112,0,539,0,872
2020,1,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",33,7,1.93,0,0.11,0,4.96,1,0,201,29,0,3,0,169
2020,1,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",61,10,1.16,0,6.72,0,2.12,0,0,357,55,0,205,0,97
2020,1,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",55,10,3.78,0,1.71,0,4.51,0,0,603,185,0,42,0,376
2020,1,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",62,15,0.43,0,5.14,0.23,9.19,2,3,1358,22,0,226,7,1103
2020,1,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",60,11,0.45,4.13,2.77,0,3.65,7,5,665,28,266,199,0,172
2020,1,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20,1,0,0,1,0,0,0,0,22,0,0,22,0,0
2020,1,B6,JetBlue Airways,ALB,"Albany, NY: Albany International",62,6,2.13,0,2.82,0,1.05,0,0,345,83,0,96,0,166
2020,1,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",293,37,19.24,0,8.93,0.88,7.95,0,1,2261,1275,0,436,15,535
2020,1,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",205,33,17.47,0,11.19,0,4.34,0,0,1971,1421,0,281,0,269
2020,1,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",320,52,18.47,0,3.52,0,30.01,0,1,3120,1354,0,131,0,1635
2020,1,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",73,9,4.92,0,4.08,0,0,0,0,340,211,0,129,0,0
2020,1,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",4495,584,204,5.98,143.65,0.18,230.18,4,5,36981,15831,500,4731,10,15909
2020,1,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",112,18,4.14,0,5.19,0,8.67,0,0,797,199,0,145,0,453
2020,1,B6,JetBlue Airways,BTV,"Burlington, VT: Burlington International",93,23,11.45,1.68,1.5,0,8.37,0,0,1696,817,236,100,0,543
2020,1,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",330,56,28.68,1,7.25,0,19.08,0,0,4634,2223,272,254,0,1885
2020,1,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",70,8,6.43,0,1.19,0,0.38,0,4,605,576,0,23,0,6
2020,1,B6,JetBlue Airways,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",116,14,9.04,0,2.42,0,2.54,0,1,1118,729,0,158,0,231
2020,1,B6,JetBlue Airways,BZN,"Bozeman, MT: Bozeman Yellowstone International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",125,18,11.15,0,2.69,0,4.16,0,0,1237,681,0,167,0,389
2020,1,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",129,12,7.17,0,3.47,0,1.36,0,0,603,306,0,168,0,129
2020,1,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",129,9,4.36,0,3.73,0,0.91,0,0,345,220,0,100,0,25
2020,1,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",856,104,52.75,1.56,23.72,0,25.96,0,0,7716,4641,71,829,0,2175
2020,1,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",85,13,5.09,0,5.11,0,2.8,0,2,439,193,0,160,0,86
2020,1,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",51,9,2.7,0,5.56,0,0.74,0,0,1146,456,0,644,0,46
2020,1,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",99,16,11.29,0,2.37,0,2.34,0,0,569,391,0,91,0,87
2020,1,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",891,235,66.8,2.04,122.85,0,43.31,0,0,15392,4886,316,6652,0,3538
2020,1,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2222,332,118.55,2.04,85.75,0.07,125.59,0,9,21147,9258,282,3086,3,8518
2020,1,B6,JetBlue Airways,HDN,"Hayden, CO: Yampa Valley",18,3,0,0,3,0,0,0,0,120,0,0,120,0,0
2020,1,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",395,85,37.86,0,17.76,1,28.37,0,4,5638,2692,0,529,30,2387
2020,1,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",62,12,4.1,0,5.47,0,2.43,0,0,853,428,0,261,0,164
2020,1,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",262,22,11.84,1,6.58,0,2.59,0,0,1109,598,118,232,0,161
2020,1,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3267,507,162.03,9.89,167.41,1.31,166.36,3,12,35674,12103,1422,9110,88,12951
2020,1,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",367,44,14.06,1.63,19.52,0,8.79,0,2,2025,826,110,582,0,507
2020,1,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",571,72,21.06,0.19,42.61,0,8.14,0,0,3696,1155,8,1965,0,568
2020,1,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",472,84,22.87,0.46,38.74,1,20.93,0,1,4682,1254,41,2321,35,1031
2020,1,B6,JetBlue Airways,LGB,"Long Beach, CA: Long Beach Airport",652,86,23.09,0,18.3,0,44.61,0,5,4429,1310,0,531,0,2588
2020,1,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1662,285,97.69,2.2,67.95,0,117.16,3,1,17850,6832,39,2606,0,8373
2020,1,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",84,7,3.04,0,1.71,1,1.25,0,0,561,127,0,323,50,61
2020,1,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",115,18,3.38,0,12.21,0,2.41,0,0,922,194,0,545,0,183
2020,1,B6,JetBlue Airways,OAK,"Oakland, CA: Metropolitan Oakland International",82,8,3.08,0,3.46,0,1.45,0,1,215,87,0,79,0,49
2020,1,B6,JetBlue Airways,ONT,"Ontario, CA: Ontario International",22,1,1,0,0,0,0,0,0,20,20,0,0,0,0
2020,1,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",210,47,16.15,0,23.95,0,6.9,2,2,2753,808,0,1487,0,458
2020,1,B6,JetBlue Airways,ORH,"Worcester, MA: Worcester Regional",93,18,8.22,0,2.37,0,7.41,0,1,1272,692,0,60,0,520
2020,1,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",795,114,45.26,0.54,33.54,0,34.66,1,0,7457,3450,49,1274,0,2684
2020,1,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",52,5,0.39,0,2.85,0,1.76,0,0,179,12,0,60,0,107
2020,1,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",282,34,18.15,0,10.81,0,5.04,1,0,2428,1467,0,542,0,419
2020,1,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",93,14,8.01,0,5.68,0,0.31,0,0,1036,843,0,179,0,14
2020,1,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",144,12,6.21,0,1,0,4.79,0,0,783,342,0,50,0,391
2020,1,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita",68,17,10.14,0,3.17,0,3.69,4,0,767,490,0,126,0,151
2020,1,B6,JetBlue Airways,PSP,"Palm Springs, CA: Palm Springs International",25,2,0.19,0,1.81,0,0,0,0,66,9,0,57,0,0
2020,1,B6,JetBlue Airways,PVD,"Providence, RI: Theodore Francis Green State",122,19,11.22,0,3.25,0.54,3.99,0,0,856,603,0,85,27,141
2020,1,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",266,40,26.58,0,5.83,0,7.59,0,0,2963,2076,0,229,0,658
